1996-10-16 00:00:00,14.599
1996-10-17 00:00:00,14.666
1996-10-18 00:00:00,14.689
1996-10-21 00:00:00,14.72
1996-10-22 00:00:00,14.728
1996-10-23 00:00:00,14.742
1996-10-24 00:00:00,14.735
1996-10-25 00:00:00,14.758
1996-10-28 00:00:00,14.766
1996-10-29 00:00:00,14.786
1996-10-30 00:00:00,14.84
1996-10-31 00:00:00,14.889
1996-11-01 00:00:00,14.87
1996-11-04 00:00:00,14.823
1996-11-05 00:00:00,14.834
1996-11-06 00:00:00,14.818
1996-11-07 00:00:00,14.803
1996-11-08 00:00:00,14.79
1996-11-11 00:00:00,14.778
1996-11-12 00:00:00,14.767
1996-11-13 00:00:00,14.723
1996-11-14 00:00:00,14.721
1996-11-15 00:00:00,14.736
1996-11-18 00:00:00,14.775
1996-11-19 00:00:00,14.811
1996-11-20 00:00:00,14.843
1996-11-21 00:00:00,14.858
1996-11-22 00:00:00,14.873
1996-11-25 00:00:00,14.885
1996-11-26 00:00:00,14.897
1996-11-27 00:00:00,14.907
1996-11-28 00:00:00,14.91
1996-11-29 00:00:00,14.919
1996-12-02 00:00:00,14.911
1996-12-03 00:00:00,14.873
1996-12-04 00:00:00,14.866
1996-12-05 00:00:00,14.926
1996-12-06 00:00:00,15.033
1996-12-09 00:00:00,15.173
1996-12-10 00:00:00,15.226
1996-12-11 00:00:00,15.263
1996-12-12 00:00:00,15.247
1996-12-13 00:00:00,15.196
1996-12-16 00:00:00,15.193
1996-12-17 00:00:00,15.203
1996-12-18 00:00:00,15.203
1996-12-19 00:00:00,15.199
1996-12-20 00:00:00,15.199
1996-12-23 00:00:00,15.196
1996-12-24 00:00:00,15.203
1996-12-25 00:00:00,15.216
1996-12-26 00:00:00,15.227
1996-12-27 00:00:00,15.237
1996-12-30 00:00:00,15.247
1996-12-31 00:00:00,15.255
1997-01-01 00:00:00,15.293
1997-01-02 00:00:00,15.344
1997-01-03 00:00:00,15.366
1997-01-06 00:00:00,15.4
1997-01-07 00:00:00,15.41
1997-01-08 00:00:00,15.439
1997-01-09 00:00:00,15.458
1997-01-10 00:00:00,15.536
1997-01-13 00:00:00,15.626
1997-01-14 00:00:00,15.763
1997-01-15 00:00:00,15.893
1997-01-16 00:00:00,16.001
1997-01-17 00:00:00,16.067
1997-01-20 00:00:00,16.14
1997-01-21 00:00:00,16.216
1997-01-22 00:00:00,16.278
1997-01-23 00:00:00,16.337
1997-01-24 00:00:00,16.363
1997-01-27 00:00:00,16.4
1997-01-28 00:00:00,16.44
1997-01-29 00:00:00,16.476
1997-01-30 00:00:00,16.519
1997-01-31 00:00:00,16.533
1997-02-03 00:00:00,16.56
1997-02-04 00:00:00,16.581
1997-02-05 00:00:00,16.626
1997-02-06 00:00:00,16.67
1997-02-07 00:00:00,16.693
1997-02-10 00:00:00,16.704
1997-02-11 00:00:00,16.737
1997-02-12 00:00:00,16.77
1997-02-13 00:00:00,16.806
1997-02-14 00:00:00,16.839
1997-02-17 00:00:00,16.902
1997-02-18 00:00:00,16.985
1997-02-19 00:00:00,17.016
1997-02-20 00:00:00,17.048
1997-02-21 00:00:00,17.053
1997-02-24 00:00:00,17.031
1997-02-25 00:00:00,17.034
1997-02-26 00:00:00,17.031
1997-02-27 00:00:00,17.031
1997-02-28 00:00:00,17.034
1997-03-03 00:00:00,17.241
1997-03-04 00:00:00,17.393
1997-03-05 00:00:00,17.527
1997-03-06 00:00:00,17.598
1997-03-07 00:00:00,17.671
1997-03-10 00:00:00,17.707
1997-03-11 00:00:00,17.706
1997-03-12 00:00:00,17.705
1997-03-13 00:00:00,17.688
1997-03-14 00:00:00,17.689
1997-03-17 00:00:00,17.693
1997-03-18 00:00:00,17.697
1997-03-19 00:00:00,17.681
1997-03-20 00:00:00,17.633
1997-03-21 00:00:00,17.536
1997-03-24 00:00:00,17.45
1997-03-25 00:00:00,17.348
1997-03-26 00:00:00,17.257
1997-03-27 00:00:00,17.158
1997-03-28 00:00:00,17.115
1997-03-31 00:00:00,17.02
1997-04-01 00:00:00,16.918
1997-04-02 00:00:00,16.84
1997-04-03 00:00:00,16.772
1997-04-04 00:00:00,16.695
1997-04-07 00:00:00,16.605
1997-04-08 00:00:00,16.525
1997-04-09 00:00:00,16.502
1997-04-10 00:00:00,16.489
1997-04-11 00:00:00,16.463
1997-04-14 00:00:00,16.45
1997-04-15 00:00:00,16.425
1997-04-16 00:00:00,16.402
1997-04-17 00:00:00,16.368
1997-04-18 00:00:00,16.332
1997-04-21 00:00:00,16.311
1997-04-22 00:00:00,16.293
1997-04-23 00:00:00,16.27
1997-04-24 00:00:00,16.25
1997-04-25 00:00:00,16.285
1997-04-28 00:00:00,16.276
1997-04-29 00:00:00,16.252
1997-04-30 00:00:00,16.234
1997-05-01 00:00:00,16.21
1997-05-02 00:00:00,16.189
1997-05-05 00:00:00,16.177
1997-05-06 00:00:00,16.159
1997-05-07 00:00:00,16.16
1997-05-08 00:00:00,16.157
1997-05-09 00:00:00,16.161
1997-05-12 00:00:00,16.165
1997-05-13 00:00:00,16.172
1997-05-14 00:00:00,16.215
1997-05-15 00:00:00,16.307
1997-05-16 00:00:00,16.396
1997-05-19 00:00:00,16.477
1997-05-20 00:00:00,16.549
1997-05-21 00:00:00,16.614
1997-05-22 00:00:00,16.673
1997-05-23 00:00:00,16.632
1997-05-26 00:00:00,16.596
1997-05-27 00:00:00,16.597
1997-05-28 00:00:00,16.663
1997-05-29 00:00:00,16.72
1997-05-30 00:00:00,16.802
1997-06-02 00:00:00,16.854
1997-06-03 00:00:00,16.902
1997-06-04 00:00:00,16.952
1997-06-05 00:00:00,16.994
1997-06-06 00:00:00,17.014
1997-06-09 00:00:00,17.006
1997-06-10 00:00:00,16.993
1997-06-11 00:00:00,16.983
1997-06-12 00:00:00,16.985
1997-06-13 00:00:00,17.0
1997-06-16 00:00:00,17.027
1997-06-17 00:00:00,17.047
1997-06-18 00:00:00,17.075
1997-06-19 00:00:00,17.071
